ENSEMBL_GENE_ID	GENE_SYMBOL	ENTREZ_ID
ENSG00000267136		NA
ENSG00000267138		NA
ENSG00000267139		NA
ENSG00000267140		NA
ENSG00000267142		NA
ENSG00000267144		NA
ENSG00000267146		NA
ENSG00000267147	LINC01842	NA
ENSG00000267149		NA
ENSG00000267152		NA
ENSG00000267156	TPMTP1	NA
ENSG00000267157		NA
ENSG00000267160		NA
ENSG00000267165	CHMP1B-AS1	NA
ENSG00000267166		NA
ENSG00000267168		NA
ENSG00000267169		NA
ENSG00000267170	CALM2P1	NA
ENSG00000267172		NA
ENSG00000267173		NA
ENSG00000267174		NA
ENSG00000267175		NA
ENSG00000267178	PHF5CP	NA
ENSG00000267179		NA
ENSG00000267185	PTP4A2P1	NA
ENSG00000267188		NA
ENSG00000267189	ATP5MGP7	NA
ENSG00000267190	TYMSP2	NA
ENSG00000267191		NA
ENSG00000267193		NA
ENSG00000267195	MIR212	NA
ENSG00000267196		NA
ENSG00000267197		NA
ENSG00000267198		NA
ENSG00000267199		NA
ENSG00000267201	LINC01775	NA
ENSG00000267202		NA
ENSG00000267204	LINC01782	NA
ENSG00000267205		NA
ENSG00000267206	LCN6	158062
ENSG00000267207		NA
ENSG00000267209	LINC01897	NA
ENSG00000267212		NA
ENSG00000267213		NA
ENSG00000267215		NA
ENSG00000267216		NA
ENSG00000267218		NA
ENSG00000267219		NA
ENSG00000267221	C17orf113	110806298
ENSG00000267222		NA
ENSG00000267225	WDR7-OT1	NA
ENSG00000267226		NA
ENSG00000267228		NA
ENSG00000267231		NA
ENSG00000267233	HNRNPA3P16	NA
ENSG00000267235	ZNF861P	NA
ENSG00000267239		NA
ENSG00000267240		NA
ENSG00000267243		NA
ENSG00000267245		NA
ENSG00000267246		NA
ENSG00000267248		NA
ENSG00000267249		NA
ENSG00000267250		NA
ENSG00000267251		NA
ENSG00000267253	WHSC1L2P	NA
ENSG00000267254	ZNF790-AS1	NA
ENSG00000267255		NA
ENSG00000267257		NA
ENSG00000267259	ERVE-1	NA
ENSG00000267260		NA
ENSG00000267261		NA
ENSG00000267263		NA
ENSG00000267264		NA
ENSG00000267265		NA
ENSG00000267270	PARD6G-AS1	NA
ENSG00000267272	LINC01140	NA
ENSG00000267274		NA
ENSG00000267275		NA
ENSG00000267277		NA
ENSG00000267278	MAP3K14-AS1	NA
ENSG00000267279		NA
ENSG00000267280	TBX2-AS1	NA
ENSG00000267281		114108587
ENSG00000267282		NA
ENSG00000267283		NA
ENSG00000267284		NA
ENSG00000267285		NA
ENSG00000267288		NA
ENSG00000267289		NA
ENSG00000267291		NA
ENSG00000267293		NA
ENSG00000267296	CEBPA-DT	NA
ENSG00000267298		NA
ENSG00000267302	RNFT1-DT	NA
ENSG00000267303		NA
ENSG00000267305		NA
ENSG00000267308	LINC01764	NA
ENSG00000267309		NA
ENSG00000267310	OR4G1P	NA
ENSG00000267311		NA
ENSG00000267312		NA
ENSG00000267313		NA
ENSG00000267314		NA
ENSG00000267317		NA
ENSG00000267318		NA
ENSG00000267319	SELENOKP1	NA
ENSG00000267320		NA
ENSG00000267321	SNHG30	NA
ENSG00000267322	SNHG22	NA
ENSG00000267325	LINC01415	NA
ENSG00000267327		NA
ENSG00000267328		NA
ENSG00000267333	ASNSP6	NA
ENSG00000267334		NA
ENSG00000267335		NA
ENSG00000267336	EIF4A2P1	NA
ENSG00000267337	LINC01478	NA
ENSG00000267338		NA
ENSG00000267339	LINC00906	NA
ENSG00000267340		NA
ENSG00000267341		NA
ENSG00000267342		NA
ENSG00000267343	ZNF833P	NA
ENSG00000267344		NA
ENSG00000267345		NA
ENSG00000267346	EIF5AP3	NA
ENSG00000267348	GEMIN7-AS1	NA
ENSG00000267352	SH3GL1P3	NA
ENSG00000267353		NA
ENSG00000267354		NA
ENSG00000267355	RPL9P29	NA
ENSG00000267356		NA
ENSG00000267360		NA
ENSG00000267361	SEC24AP1	NA
ENSG00000267364		NA
ENSG00000267365	KCNJ2-AS1	NA
ENSG00000267366		NA
ENSG00000267368	UPK3BL1	100134938
ENSG00000267370		NA
ENSG00000267374	MIR924HG	NA
ENSG00000267375		NA
ENSG00000267376	ATP5MGP6	NA
ENSG00000267379		NA
ENSG00000267382		NA
ENSG00000267383		NA
ENSG00000267385		NA
ENSG00000267387		NA
ENSG00000267388		NA
ENSG00000267389		NA
ENSG00000267390		NA
ENSG00000267391	MIR122HG	NA
ENSG00000267392	CYP4F9P	NA
ENSG00000267393		NA
ENSG00000267394		NA
ENSG00000267395	DM1-AS	NA
ENSG00000267396		NA
ENSG00000267397		NA
ENSG00000267400		NA
ENSG00000267401		NA
ENSG00000267404		NA
ENSG00000267405		NA
ENSG00000267408		NA
ENSG00000267412		NA
ENSG00000267413	LINC01901	NA
ENSG00000267414		NA
ENSG00000267415		NA
ENSG00000267416		NA
ENSG00000267417		NA
ENSG00000267419	ZNF56	NA
ENSG00000267422		NA
ENSG00000267424		NA
ENSG00000267426		NA
ENSG00000267429		NA
ENSG00000267430		NA
ENSG00000267432	DNAH17-AS1	NA
ENSG00000267436		NA
ENSG00000267437		NA
ENSG00000267439		NA
ENSG00000267441		NA
ENSG00000267444	SMUG1P1	NA
ENSG00000267446		NA
ENSG00000267452	LINC02073	NA
ENSG00000267453	CLEC4O	102724279
ENSG00000267454	ZNF582-AS1	NA
ENSG00000267457		NA
ENSG00000267458		NA
ENSG00000267459		NA
ENSG00000267462		NA
ENSG00000267465		100507527
ENSG00000267467	APOC4	346
ENSG00000267469		NA
ENSG00000267470	ZNF571-AS1	NA
ENSG00000267472	ARHGAP27P2	NA
ENSG00000267474		NA
ENSG00000267475		NA
ENSG00000267477		NA
ENSG00000267481		NA
ENSG00000267484		NA
ENSG00000267486	GLUD1P4	NA
ENSG00000267487		NA
ENSG00000267489	LINC01837	NA
ENSG00000267491		NA
ENSG00000267493	CIRBP-AS1	NA
ENSG00000267497	NFE2L3P1	NA
ENSG00000267498		NA
ENSG00000267500	ZNF887P	NA
ENSG00000267504		NA
ENSG00000267506		NA
ENSG00000267508	ZNF285	26974
ENSG00000267509		NA
ENSG00000267512		NA
ENSG00000267515		NA
ENSG00000267519		NA
ENSG00000267520		NA
ENSG00000267521		NA
ENSG00000267522	LINC01864	NA
ENSG00000267523		NA
ENSG00000267526		NA
ENSG00000267529		NA
ENSG00000267530	LINC01836	NA
ENSG00000267532	MIR497HG	NA
ENSG00000267533		NA
ENSG00000267534	S1PR2	9294
ENSG00000267535	LINC00868	NA
ENSG00000267537		NA
ENSG00000267541	MTCO2P2	NA
ENSG00000267544		NA
ENSG00000267546		NA
ENSG00000267547		NA
ENSG00000267549		NA
ENSG00000267551		NA
ENSG00000267552		NA
ENSG00000267554		NA
ENSG00000267560		NA
ENSG00000267561		NA
ENSG00000267565		NA
ENSG00000267568		NA
ENSG00000267571		NA
ENSG00000267573	KRT8P5	NA
ENSG00000267575		NA
ENSG00000267577		NA
ENSG00000267581		NA
ENSG00000267582		NA
ENSG00000267583		NA
ENSG00000267586	LINC00907	NA
ENSG00000267587		NA
ENSG00000267589		NA
ENSG00000267591		NA
ENSG00000267593	LINC01926	NA
ENSG00000267595		NA
ENSG00000267598		NA
ENSG00000267599		NA
ENSG00000267601		NA
ENSG00000267605		NA
ENSG00000267606		NA
ENSG00000267607		NA
ENSG00000267612		NA
ENSG00000267614		NA
ENSG00000267618		NA
ENSG00000267620		NA
ENSG00000267623		NA
ENSG00000267626		NA
ENSG00000267627		NA
ENSG00000267629		NA
ENSG00000267631	CGB1	114335
ENSG00000267632		NA
ENSG00000267633		NA
ENSG00000267634	RPL7L1P5	NA
ENSG00000267637		NA
ENSG00000267640		NA
ENSG00000267643		NA
ENSG00000267644		NA
ENSG00000267645		NA
ENSG00000267648		NA
ENSG00000267649		NA
ENSG00000267650		NA
ENSG00000267651		NA
ENSG00000267652	NPM1P1	NA
ENSG00000267655		NA
ENSG00000267658		NA
ENSG00000267659	LINC01482	NA
ENSG00000267662		NA
ENSG00000267665		NA
ENSG00000267666		NA
ENSG00000267669		NA
ENSG00000267670		NA
ENSG00000267672		NA
ENSG00000267673	FDX2	112812
ENSG00000267675		NA
ENSG00000267676	THA1P	NA
ENSG00000267677		NA
ENSG00000267679	EIF5AP2	NA
ENSG00000267680	ZNF224	7767
ENSG00000267681		NA
ENSG00000267682		NA
ENSG00000267683		NA
ENSG00000267685	NTF6B	NA
ENSG00000267686		NA
ENSG00000267687		NA
ENSG00000267688		NA
ENSG00000267689		NA
ENSG00000267692	TAF9P3	NA
ENSG00000267694		NA
ENSG00000267696	ERVK-28	NA
ENSG00000267698		101927572
ENSG00000267699		NA
ENSG00000267702		NA
ENSG00000267704	FRG2LP	NA
ENSG00000267705		NA
ENSG00000267706		NA
ENSG00000267707		NA
ENSG00000267708	RDM1P3	NA
ENSG00000267709		NA
ENSG00000267710	EDDM13	100506374
ENSG00000267711		NA
ENSG00000267712	LINC01539	NA
ENSG00000267714		NA
ENSG00000267717	SRSF10P1	NA
ENSG00000267719	LINC02078	NA
ENSG00000267722		NA
ENSG00000267724		NA
ENSG00000267725		NA
ENSG00000267726	LINC02565	NA
ENSG00000267727		NA
ENSG00000267729		NA
ENSG00000267731		NA
ENSG00000267732		NA
ENSG00000267733		NA
ENSG00000267734		NA
ENSG00000267735		NA
ENSG00000267736	HMGB2P1	NA
ENSG00000267737		NA
ENSG00000267740		NA
ENSG00000267741	UBE2L4	NA
ENSG00000267742	SINHCAFP2	NA
ENSG00000267743		NA
ENSG00000267745		NA
ENSG00000267748		NA
ENSG00000267749		NA
ENSG00000267750	RUNDC3A-AS1	NA
ENSG00000267751		NA
ENSG00000267756		NA
ENSG00000267757	EML2-AS1	NA
ENSG00000267761	MIR4527HG	NA
ENSG00000267762		NA
ENSG00000267764		NA
ENSG00000267765		NA
ENSG00000267767	LINC01801	NA
ENSG00000267768		NA
ENSG00000267769		NA
ENSG00000267772	LINC01999	NA
ENSG00000267774		NA
ENSG00000267776		NA
ENSG00000267778		NA
ENSG00000267781	SLC25A36P1	NA
ENSG00000267783		NA
ENSG00000267784		NA
ENSG00000267786		NA
ENSG00000267787		NA
ENSG00000267788		NA
ENSG00000267789		NA
ENSG00000267795	SMIM22	440335
ENSG00000267796	LIN37	55957
ENSG00000267799	MAN1A2P1	NA
ENSG00000267801		NA
ENSG00000267808		NA
ENSG00000267809	NDUFV2P1	NA
ENSG00000267811		NA
ENSG00000267815		NA
ENSG00000267827		NA
ENSG00000267834		NA
ENSG00000267838		NA
ENSG00000267852		NA
ENSG00000267855	NDUFA7	4701
ENSG00000267858	MZF1-AS1	NA
ENSG00000267868		NA
ENSG00000267871	ZNF460-AS1	NA
ENSG00000267872		NA
ENSG00000267879		NA
ENSG00000267881		NA
ENSG00000267882		NA
ENSG00000267892		NA
ENSG00000267898		NA
ENSG00000267904		NA
ENSG00000267905		NA
ENSG00000267908	ZSCAN5DP	NA
ENSG00000267909	CCDC177	56936
ENSG00000267919		NA
ENSG00000267920	SNX6P1	NA
ENSG00000267922		NA
ENSG00000267924		NA
ENSG00000267927		NA
ENSG00000267934		NA
ENSG00000267938	EIF1P6	NA
ENSG00000267939		NA
ENSG00000267940		NA
ENSG00000267943		NA
ENSG00000267952		NA
ENSG00000267959	MIR3188	NA
ENSG00000267978	MAGEA9B	728269
ENSG00000267980		NA
ENSG00000267984		NA
ENSG00000267992		NA
ENSG00000268001	CARD8-AS1	NA
ENSG00000268006	PTOV1-AS1	NA
ENSG00000268015		NA
ENSG00000268027		NA
ENSG00000268030		NA
ENSG00000268034		NA
ENSG00000268038	LINC01785	NA
ENSG00000268041	ERFL	390937
ENSG00000268043	NBPF12	149013
ENSG00000268047		NA
ENSG00000268049		NA
ENSG00000268050		NA
ENSG00000268051		NA
ENSG00000268053		NA
ENSG00000268055		NA
ENSG00000268061	NAPA-AS1	NA
ENSG00000268062	SRP14P4	NA
ENSG00000268066	FMR1-AS1	NA
ENSG00000268069		NA
ENSG00000268070		NA
ENSG00000268078		NA
ENSG00000268083		NA
ENSG00000268089	GABRQ	55879
ENSG00000268093		NA
ENSG00000268095	ZNF649-AS1	NA
ENSG00000268100	ZNF725P	NA
ENSG00000268101	CYP2G2P	NA
ENSG00000268104	SLC6A14	11254
ENSG00000268105		NA
ENSG00000268107		NA
ENSG00000268108		NA
ENSG00000268112		NA
ENSG00000268117	VN1R84P	NA
ENSG00000268119		NA
ENSG00000268120		NA
ENSG00000268129		NA
ENSG00000268133		NA
ENSG00000268140	PCGF7P	NA
ENSG00000268144	NIFKP6	NA
ENSG00000268149		NA
ENSG00000268153		NA
ENSG00000268154		NA
ENSG00000268163		NA
ENSG00000268170		NA
ENSG00000268173		NA
ENSG00000268182	SMIM17	147670
ENSG00000268189		NA
ENSG00000268191		NA
ENSG00000268193		NA
ENSG00000268199		NA
ENSG00000268201		NA
ENSG00000268204		NA
ENSG00000268205		NA
ENSG00000268218		NA
ENSG00000268222	EEF1A1P7	NA
ENSG00000268223	ARL14EPL	644100
ENSG00000268230		NA
ENSG00000268234	FKBP4P6	NA
ENSG00000268238	IGFL1P2	NA
ENSG00000268240		NA
ENSG00000268257	AIRN	NA
ENSG00000268262		NA
ENSG00000268267	SIGLEC29P	NA
ENSG00000268279		NA
ENSG00000268282		NA
ENSG00000268287		NA
ENSG00000268288		NA
ENSG00000268295	POLR3GP1	NA
ENSG00000268307	LINC02560	NA
ENSG00000268318	LINC01872	NA
ENSG00000268320	SCGB1C2	653486
ENSG00000268324	LRRC2-AS1	NA
ENSG00000268333		NA
ENSG00000268350	FAM156A	29057
ENSG00000268355		NA
ENSG00000268357	VN1R81P	NA
ENSG00000268361		NA
ENSG00000268362		NA
ENSG00000268364	SMC5-AS1	NA
ENSG00000268366		NA
ENSG00000268375		NA
ENSG00000268379		NA
ENSG00000268388	FENDRR	NA
ENSG00000268392		NA
ENSG00000268400		NA
ENSG00000268401		NA
ENSG00000268403		NA
ENSG00000268407		NA
ENSG00000268412	TRMT112P6	NA
ENSG00000268416		NA
ENSG00000268423		NA
ENSG00000268434		NA
ENSG00000268455		NA
ENSG00000268460		NA
ENSG00000268461		NA
ENSG00000268465		NA
ENSG00000268471	MIR4453HG	NA
ENSG00000268472		NA
ENSG00000268475		NA
ENSG00000268496		NA
ENSG00000268499		NA
ENSG00000268509		NA
ENSG00000268510	IFNL3P1	NA
ENSG00000268516		NA
ENSG00000268520		NA
ENSG00000268521	VN1R83P	NA
ENSG00000268530		NA
ENSG00000268532	LINC02135	NA
ENSG00000268533		NA
ENSG00000268536		NA
ENSG00000268543		NA
ENSG00000268545	VN1R107P	NA
ENSG00000268560		NA
ENSG00000268564		NA
ENSG00000268565		NA
ENSG00000268566		NA
ENSG00000268573		NA
ENSG00000268575		NA
ENSG00000268580	LINC01966	NA
ENSG00000268583		NA
ENSG00000268584		NA
ENSG00000268589		NA
ENSG00000268592		NA
ENSG00000268593		NA
ENSG00000268598	VN1R80P	NA
ENSG00000268601		NA
ENSG00000268603		NA
ENSG00000268614		NA
ENSG00000268618		NA
ENSG00000268621	IGFL2-AS1	NA
ENSG00000268628		NA
ENSG00000268629	TEX13A	56157
ENSG00000268635		NA
ENSG00000268636		NA
ENSG00000268643		NA
ENSG00000268649		NA
ENSG00000268650		NA
ENSG00000268654	MIMT1	NA
ENSG00000268655		NA
ENSG00000268658	LINC00664	NA
ENSG00000268659		NA
ENSG00000268660	LETM1P2	NA
ENSG00000268669		NA
ENSG00000268670		NA
ENSG00000268673		NA
ENSG00000268677		NA
ENSG00000268678		NA
ENSG00000268683		NA
ENSG00000268686		NA
ENSG00000268707		NA
ENSG00000268713		NA
ENSG00000268723		NA
ENSG00000268729		NA
ENSG00000268734		NA
ENSG00000268738	HSFX2	100130086
ENSG00000268743		NA
ENSG00000268744		NA
ENSG00000268745		NA
ENSG00000268746		NA
ENSG00000268750		NA
ENSG00000268751	SCGB1B2P	NA
ENSG00000268754	LINC01081	NA
ENSG00000268756		NA
ENSG00000268758	ADGRE4P	NA
ENSG00000268790		NA
ENSG00000268797		NA
ENSG00000268798		NA
ENSG00000268810		NA
ENSG00000268812		NA
ENSG00000268818		NA
ENSG00000268833		NA
ENSG00000268836		NA
ENSG00000268845		NA
ENSG00000268849	SIGLEC22P	NA
ENSG00000268854		NA
ENSG00000268858		NA
ENSG00000268861		23370
ENSG00000268864		NA
ENSG00000268869	ESPNP	NA
ENSG00000268870		NA
ENSG00000268873		NA
ENSG00000268889		NA
ENSG00000268894	PLCE1-AS1	NA
ENSG00000268895	A1BG-AS1	NA
ENSG00000268896		NA
ENSG00000268903		NA
ENSG00000268906		NA
ENSG00000268908	VN1R92P	NA
ENSG00000268912		NA
ENSG00000268916	CSAG3	389903
ENSG00000268938		NA
ENSG00000268941	LINC01711	NA
ENSG00000268942	CKS1BP3	NA
ENSG00000268945		NA
ENSG00000268947		NA
ENSG00000268964	ERVV-2	100271846
ENSG00000268975	MIA-RAB4B	NA
ENSG00000268981		NA
ENSG00000268987		NA
ENSG00000268995	VN1R82P	NA
ENSG00000268996	MAN1B1-DT	NA
ENSG00000269001		NA
ENSG00000269009	SLC6A21P	NA
ENSG00000269012	KRT18P40	NA
ENSG00000269019	HOMER3-AS1	NA
ENSG00000269026		NA
ENSG00000269028	MTRNR2L12	100462981
ENSG00000269032		NA
ENSG00000269037	LINC01838	NA
ENSG00000269038		NA
ENSG00000269044		NA
ENSG00000269050		NA
ENSG00000269053		NA
ENSG00000269054		NA
ENSG00000269058	CALR3	125972
ENSG00000269067	ZNF728	388523
ENSG00000269068		NA
ENSG00000269069		NA
ENSG00000269072		NA
ENSG00000269082		NA
ENSG00000269086		NA
ENSG00000269095		NA
ENSG00000269097	TPRG1LP1	NA
ENSG00000269103		NA
ENSG00000269106		NA
ENSG00000269107		NA
ENSG00000269110		NA
ENSG00000269113	TRABD2B	388630
ENSG00000269118	FAM90A28P	NA
ENSG00000269119	HNRNPA1P52	NA
ENSG00000269125		NA
ENSG00000269138	ZNF209P	NA
ENSG00000269139		NA
ENSG00000269145		NA
ENSG00000269148		NA
ENSG00000269151		NA
ENSG00000269153	LYPLA2P2	NA
ENSG00000269154	BNIP3P13	NA
ENSG00000269155		NA
ENSG00000269176		NA
ENSG00000269177		NA
ENSG00000269179		NA
ENSG00000269188		NA
ENSG00000269189		NA
ENSG00000269190	FBXO17	115290
ENSG00000269194		NA
ENSG00000269220	LINC00528	NA
ENSG00000269226		286527
ENSG00000269228	RPS27AP19	NA
ENSG00000269235	ZNF350-AS1	NA
ENSG00000269236		NA
ENSG00000269237		NA
ENSG00000269242		NA
ENSG00000269243		NA
ENSG00000269246		NA
ENSG00000269274		NA
ENSG00000269275		NA
ENSG00000269288		NA
ENSG00000269289		NA
ENSG00000269292		NA
ENSG00000269293	ZSCAN16-AS1	NA
ENSG00000269296		NA
ENSG00000269303		NA
ENSG00000269304	FKBP1AP1	NA
ENSG00000269307		NA
ENSG00000269313	MAGIX	79917
ENSG00000269318		NA
ENSG00000269332	GOLGA2P9	NA
ENSG00000269335	IKBKG	8517
ENSG00000269343	ZNF587B	100293516
ENSG00000269352	PTOV1-AS2	NA
ENSG00000269353		NA
ENSG00000269356		NA
ENSG00000269364	LINC01233	NA
ENSG00000269373		NA
ENSG00000269374		NA
ENSG00000269376		NA
ENSG00000269378		NA
ENSG00000269383	CYCSP7	NA
ENSG00000269386	RAB11B-AS1	NA
ENSG00000269388		NA
ENSG00000269392		NA
ENSG00000269397		NA
ENSG00000269399		NA
ENSG00000269400		NA
ENSG00000269403		NA
ENSG00000269404	SPIB	6689
ENSG00000269416	LINC01224	NA
ENSG00000269420	PLA2G4C-AS1	NA
ENSG00000269421		NA
ENSG00000269425		NA
ENSG00000269427		NA
ENSG00000269439		NA
ENSG00000269444		NA
ENSG00000269446		NA
ENSG00000269463		NA
ENSG00000269469		NA
ENSG00000269473		NA
ENSG00000269476		NA
ENSG00000269480		NA
ENSG00000269482		NA
ENSG00000269486	ERVK9-11	NA
ENSG00000269487		NA
ENSG00000269489		NA
ENSG00000269495		NA
ENSG00000269506		NA
ENSG00000269514		NA
ENSG00000269516	CYP4F23P	NA
ENSG00000269524		NA
ENSG00000269533		NA
ENSG00000269534		NA
ENSG00000269547		NA
ENSG00000269553		NA
ENSG00000269556	TMEM185A	84548
ENSG00000269559		NA
ENSG00000269560		NA
ENSG00000269565	GPR32P1	NA
ENSG00000269570		NA
ENSG00000269578		NA
ENSG00000269583		NA
ENSG00000269584	TDGF1P7	NA
ENSG00000269586	CT45A10	102723631
ENSG00000269588		NA
ENSG00000269590		NA
ENSG00000269604		NA
ENSG00000269609	RPARP-AS1	NA
ENSG00000269621		NA
ENSG00000269637	RPL12P41	NA
ENSG00000269646		NA
ENSG00000269652		NA
ENSG00000269653		NA
ENSG00000269656	NOP53-AS1	NA
ENSG00000269680		NA
ENSG00000269688		NA
ENSG00000269693		NA
ENSG00000269696		NA
ENSG00000269699	ZIM2	23619
ENSG00000269706		NA
ENSG00000269711		NA
ENSG00000269713	NBPF9	400818
ENSG00000269720	CCDC194	110806280
ENSG00000269737		NA
ENSG00000269741		NA
ENSG00000269743	SLC25A53	401612
ENSG00000269749		NA
ENSG00000269752		NA
ENSG00000269755		NA
ENSG00000269758		NA
ENSG00000269761		NA
ENSG00000269765		NA
ENSG00000269792		NA
ENSG00000269793	ZIM2-AS1	NA
ENSG00000269794		NA
ENSG00000269799		NA
ENSG00000269800	PLEKHA3P1	NA
ENSG00000269802		NA
ENSG00000269807		NA
ENSG00000269813		NA
ENSG00000269815		NA
ENSG00000269821	KCNQ1OT1	NA
ENSG00000269826		NA
ENSG00000269834	ZNF528-AS1	NA
ENSG00000269837	IPO5P1	NA
ENSG00000269845	CCNYL6	NA
ENSG00000269846		NA
ENSG00000269855	RNF225	646862
ENSG00000269858	EGLN2	112398
ENSG00000269859		NA
ENSG00000269867		NA
ENSG00000269873		NA
ENSG00000269885	VN1R79P	NA
ENSG00000269886		NA
ENSG00000269887		NA
ENSG00000269888		NA
ENSG00000269889		NA
ENSG00000269891	ARHGAP19-SLIT1	NA
ENSG00000269892		NA
ENSG00000269893	SNHG8	NA
ENSG00000269894		NA
ENSG00000269895		NA
ENSG00000269896		NA
ENSG00000269897	COMMD3-BMI1	100532731
ENSG00000269899		NA
ENSG00000269900	RMRP	NA
ENSG00000269902		NA
ENSG00000269903		NA
ENSG00000269904	MAP2K4P1	NA
ENSG00000269906		NA
ENSG00000269907	PTMAP11	NA
ENSG00000269910		NA
ENSG00000269915		NA
ENSG00000269918		NA
ENSG00000269921		NA
ENSG00000269924		NA
ENSG00000269925		NA
ENSG00000269926	DDIT4-AS1	NA
ENSG00000269927		NA
ENSG00000269929	MIRLET7A1HG	NA
ENSG00000269933		NA
ENSG00000269934		NA
ENSG00000269935		NA
ENSG00000269937		NA
ENSG00000269938		NA
ENSG00000269939	PCF11-AS1	NA
ENSG00000269940		NA
ENSG00000269944		NA
ENSG00000269947		NA
ENSG00000269949		NA
ENSG00000269950		NA
ENSG00000269951		NA
ENSG00000269952		NA
ENSG00000269954		NA
ENSG00000269955	FMC1-LUC7L2	100996928
ENSG00000269956	MKNK1-AS1	NA
ENSG00000269958		NA
ENSG00000269959	SPACA6P-AS	NA
ENSG00000269961		NA
ENSG00000269964	MEI4	101928601
ENSG00000269966		NA
ENSG00000269967		NA
ENSG00000269968		NA
ENSG00000269970		NA
ENSG00000269971		NA
ENSG00000269972		NA
ENSG00000269973		NA
ENSG00000269976		NA
ENSG00000269980		NA
ENSG00000269981		NA
ENSG00000269982		NA
ENSG00000269984		NA
ENSG00000269985		NA
ENSG00000269986		NA
ENSG00000269989		NA
ENSG00000269993		NA
ENSG00000269997		NA
ENSG00000270000		NA
ENSG00000270001		NA
ENSG00000270002		NA
ENSG00000270006		NA
ENSG00000270008		NA
ENSG00000270011	ZNF559-ZNF177	100529215
ENSG00000270012		NA
ENSG00000270016		NA
ENSG00000270019		NA
ENSG00000270020		NA
ENSG00000270021		NA
ENSG00000270022		NA
ENSG00000270025	BMS1P7	NA
ENSG00000270030		NA
ENSG00000270031		NA
ENSG00000270035		NA
ENSG00000270036		NA
ENSG00000270039		NA
ENSG00000270048		NA
ENSG00000270049		NA
ENSG00000270050		NA
ENSG00000270055		NA
ENSG00000270059		NA
ENSG00000270060		NA
ENSG00000270061		NA
ENSG00000270062		NA
ENSG00000270066		NA
ENSG00000270069	MIR222HG	NA
ENSG00000270071		NA
ENSG00000270072		NA
ENSG00000270074		NA
ENSG00000270083		NA
ENSG00000270084	GAS5-AS1	NA
ENSG00000270087		NA
ENSG00000270090		NA
ENSG00000270091		NA
ENSG00000270094		NA
ENSG00000270095		NA
ENSG00000270096		NA
ENSG00000270098	LDHAL6EP	NA
ENSG00000270099		NA
ENSG00000270100		NA
ENSG00000270103		NA
ENSG00000270104		NA
ENSG00000270106	TSNAX-DISC1	NA
ENSG00000270108		NA
ENSG00000270111	CELF2-DT	NA
ENSG00000270112		NA
ENSG00000270115		NA
ENSG00000270116		NA
ENSG00000270117		NA
ENSG00000270120		NA
ENSG00000270123	VTRNA2-1	NA
ENSG00000270127		NA
ENSG00000270130		NA
ENSG00000270133		NA
ENSG00000270135		NA
ENSG00000270136	MICOS10-NBL1	NA
ENSG00000270137		NA
ENSG00000270140		NA
ENSG00000270141	TERC	NA
ENSG00000270147		NA
ENSG00000270149		NA
ENSG00000270154		NA
ENSG00000270157		NA
ENSG00000270164	LINC01480	NA
ENSG00000270165		NA
ENSG00000270170	NCBP2AS2	152217
ENSG00000270175		NA
ENSG00000270177		NA
ENSG00000270178		NA
ENSG00000270179		NA
ENSG00000270181	BIVM-ERCC5	NA
ENSG00000270182		NA
ENSG00000270190		NA
ENSG00000270193		NA
ENSG00000270194		NA
ENSG00000270195		NA
ENSG00000270196		NA
ENSG00000270207		NA
ENSG00000270210		NA
ENSG00000270230	MTND6P22	NA
ENSG00000270231	NBPF8	728841
ENSG00000270236		NA
ENSG00000270240		NA
ENSG00000270244		NA
ENSG00000270248		NA
ENSG00000270249		NA
ENSG00000270255		NA
ENSG00000270259		NA
ENSG00000270264	NDUFB8P2	NA
ENSG00000270265		NA
ENSG00000270268		NA
ENSG00000270269	IMMP1LP1	NA
ENSG00000270276	H4C15	554313
ENSG00000270277		NA
ENSG00000270281		NA
ENSG00000270292		NA
ENSG00000270294	XIAPP1	NA
ENSG00000270299		NA
ENSG00000270300	PHACTR2P1	NA
ENSG00000270302		NA
ENSG00000270307	MTATP6P2	NA
ENSG00000270308		NA
ENSG00000270316	BORCS7-ASMT	NA
ENSG00000270326		NA
ENSG00000270328		NA
ENSG00000270332	SMC2-AS1	NA
ENSG00000270335		NA
ENSG00000270343	UNGP3	NA
ENSG00000270344	POC1B-AS1	NA
ENSG00000270350	MTND4LP5	NA
ENSG00000270361		NA
ENSG00000270362	HMGN3-AS1	NA
ENSG00000270372		NA
ENSG00000270379	HEATR9	256957
ENSG00000270380		NA
ENSG00000270381		NA
ENSG00000270388	MTCO3P22	NA
ENSG00000270390	SFXN4P1	NA
ENSG00000270392	PFN1P2	NA
ENSG00000270393		NA
ENSG00000270395	MREGP1	NA
ENSG00000270409		NA
ENSG00000270419	CAHM	NA
ENSG00000270424		NA
ENSG00000270425		NA
ENSG00000270426		NA
ENSG00000270429	KNOP1P2	NA
ENSG00000270431		NA
ENSG00000270432	OR7E108P	NA
ENSG00000270433	H3P37	NA
ENSG00000270437		NA
ENSG00000270441		NA
ENSG00000270442		NA
ENSG00000270445		NA
ENSG00000270447		NA
ENSG00000270449		NA
ENSG00000270457		NA
ENSG00000270460		NA
ENSG00000270462		NA
ENSG00000270470		NA
ENSG00000270475		NA
ENSG00000270482		NA
ENSG00000270487		NA
ENSG00000270490		NA
